samples,mini_batches,train_loss,lr
15700,1004,0.0394,0.001
15716,1005,0.07,0.001
15732,1006,0.0194,0.001
15741,1007,0.054,0.001
15757,1008,0.0181,0.001
15773,1009,0.029,0.001
15789,1010,0.0282,0.001
15805,1011,0.0622,0.001
15821,1012,0.0431,0.001
15837,1013,0.0347,0.001
15853,1014,0.0128,0.001
15869,1015,0.0321,0.001
15885,1016,0.0529,0.001
15901,1017,0.0274,0.001
15917,1018,0.0484,0.001
15933,1019,0.0213,0.001
15949,1020,0.0279,0.001
15965,1021,0.0341,0.001
15981,1022,0.0203,0.001
15997,1023,0.1184,0.001
16013,1024,0.0771,0.001
16029,1025,0.1047,0.001
16038,1026,0.0329,0.001
16054,1027,0.0343,0.001
16070,1028,0.127,0.001
16086,1029,0.0667,0.001
16102,1030,0.0116,0.001
16118,1031,0.0276,0.001
16134,1032,0.0969,0.001
16150,1033,0.0219,0.001
16166,1034,0.0107,0.001
16182,1035,0.0438,0.001
16198,1036,0.0539,0.001
16214,1037,0.0455,0.001
16230,1038,0.0355,0.001
16246,1039,0.0178,0.001
16262,1040,0.0451,0.001
16278,1041,0.0396,0.001
16294,1042,0.0243,0.001
16310,1043,0.0333,0.001
16326,1044,0.0264,0.001
16335,1045,0.0438,0.001
16351,1046,0.0909,0.001
16367,1047,0.0154,0.001
16383,1048,0.0662,0.001
16399,1049,0.0223,0.001
16415,1050,0.0306,0.001
16431,1051,0.0326,0.001
16447,1052,0.0238,0.001
16463,1053,0.031,0.001
16479,1054,0.0158,0.001
16495,1055,0.0103,0.001
16511,1056,0.0459,0.001
16527,1057,0.0164,0.001
16543,1058,0.0229,0.001
16559,1059,0.119,0.001
16575,1060,0.048,0.001
16591,1061,0.0838,0.001
16607,1062,0.028,0.001
16623,1063,0.0165,0.001
16632,1064,0.0158,0.001
16648,1065,0.0216,0.001
16664,1066,0.0127,0.001
16680,1067,0.0238,0.001
16696,1068,0.0427,0.001
16712,1069,0.029,0.001
16728,1070,0.0603,0.001
16744,1071,0.0297,0.001
16760,1072,0.0099,0.001
16776,1073,0.0451,0.001
16792,1074,0.0388,0.001
16808,1075,0.0463,0.001
16824,1076,0.0089,0.001
16840,1077,0.0111,0.001
16856,1078,0.0302,0.001
16872,1079,0.019,0.001
16888,1080,0.0279,0.001
16904,1081,0.0322,0.001
16920,1082,0.1032,0.001
16929,1083,0.1642,0.001
16945,1084,0.0164,0.001
16961,1085,0.0279,0.001
16977,1086,0.0185,0.001
16993,1087,0.0207,0.001
17009,1088,0.0259,0.001
17025,1089,0.0173,0.001
17041,1090,0.0088,0.001
17057,1091,0.0189,0.001
17073,1092,0.0121,0.001
17089,1093,0.0175,0.001
17105,1094,0.0525,0.001
17121,1095,0.0283,0.001
17137,1096,0.1256,0.001
17153,1097,0.063,0.001
17169,1098,0.0473,0.001
17185,1099,0.0408,0.001
17201,1100,0.025,0.001
17217,1101,0.0396,0.001
17226,1102,0.0269,0.001
17242,1103,0.018,0.001
17258,1104,0.0609,0.001
17274,1105,0.0281,0.001
17290,1106,0.0207,0.001
17306,1107,0.0261,0.001
17322,1108,0.0172,0.001
17338,1109,0.0185,0.001
17354,1110,0.1183,0.001
17370,1111,0.0643,0.001
17386,1112,0.0581,0.001
17402,1113,0.0466,0.001
17418,1114,0.0631,0.001
17434,1115,0.0108,0.001
17450,1116,0.0195,0.001
17466,1117,0.0111,0.001
17482,1118,0.0071,0.001
17498,1119,0.0223,0.001
17514,1120,0.0322,0.001
17523,1121,0.0144,0.001
17539,1122,0.0392,0.001
17555,1123,0.0143,0.001
17571,1124,0.0355,0.001
17587,1125,0.0159,0.001
17603,1126,0.0419,0.001
17619,1127,0.0959,0.001
17635,1128,0.0119,0.001
17651,1129,0.0178,0.001
17667,1130,0.026,0.001
17683,1131,0.0239,0.001
17699,1132,0.0318,0.001
17715,1133,0.037,0.001
17731,1134,0.024,0.001
17747,1135,0.0289,0.001
17763,1136,0.0107,0.001
17779,1137,0.0077,0.001
17795,1138,0.0778,0.001
17811,1139,0.0091,0.001
17820,1140,0.1023,0.001
17836,1141,0.0173,0.0005
17852,1142,0.034,0.0005
17868,1143,0.0272,0.0005
17884,1144,0.0139,0.0005
17900,1145,0.0095,0.0005
17916,1146,0.0179,0.0005
17932,1147,0.0172,0.0005
17948,1148,0.0406,0.0005
17964,1149,0.0297,0.0005
17980,1150,0.0216,0.0005
17996,1151,0.0826,0.0005
18012,1152,0.0279,0.0005
18028,1153,0.0118,0.0005
18044,1154,0.0135,0.0005
18060,1155,0.0228,0.0005
18076,1156,0.013,0.0005
18092,1157,0.0623,0.0005
18108,1158,0.0151,0.0005
18117,1159,0.0093,0.0005
18133,1160,0.026,0.0005
18149,1161,0.0218,0.0005
18165,1162,0.0262,0.0005
18181,1163,0.0182,0.0005
18197,1164,0.0139,0.0005
18213,1165,0.0151,0.0005
18229,1166,0.0067,0.0005
18245,1167,0.0116,0.0005
18261,1168,0.0221,0.0005
18277,1169,0.0081,0.0005
18293,1170,0.0712,0.0005
18309,1171,0.0112,0.0005
18325,1172,0.014,0.0005
18341,1173,0.0226,0.0005
18357,1174,0.035,0.0005
18373,1175,0.0373,0.0005
18389,1176,0.0175,0.0005
18405,1177,0.0253,0.0005
18414,1178,0.0743,0.0005
18430,1179,0.0199,0.0005
18446,1180,0.07,0.0005
18462,1181,0.016,0.0005
18478,1182,0.0108,0.0005
18494,1183,0.0182,0.0005
18510,1184,0.0278,0.0005
18526,1185,0.0184,0.0005
18542,1186,0.0182,0.0005
18558,1187,0.0191,0.0005
18574,1188,0.0121,0.0005
18590,1189,0.0119,0.0005
18606,1190,0.0106,0.0005
18622,1191,0.0126,0.0005
18638,1192,0.0595,0.0005
18654,1193,0.0127,0.0005
18670,1194,0.0219,0.0005
18686,1195,0.0314,0.0005
18702,1196,0.0358,0.0005
18711,1197,0.0032,0.0005
18727,1198,0.0113,0.0005
18743,1199,0.0231,0.0005
18759,1200,0.0076,0.0005
18775,1201,0.0116,0.0005
18791,1202,0.0102,0.0005
18807,1203,0.0778,0.0005
18823,1204,0.0271,0.0005
18839,1205,0.0049,0.0005
18855,1206,0.0346,0.0005
18871,1207,0.0142,0.0005
18887,1208,0.0299,0.0005
18903,1209,0.008,0.0005
18919,1210,0.0465,0.0005
18935,1211,0.0245,0.0005
18951,1212,0.0154,0.0005
18967,1213,0.0198,0.0005
18983,1214,0.0177,0.0005
18999,1215,0.0263,0.0005
19008,1216,0.0034,0.0005
19024,1217,0.0075,0.0005
19040,1218,0.0235,0.0005
19056,1219,0.0673,0.0005
19072,1220,0.0185,0.0005
19088,1221,0.046,0.0005
19104,1222,0.0113,0.0005
19120,1223,0.0067,0.0005
19136,1224,0.0307,0.0005
19152,1225,0.024,0.0005
19168,1226,0.0366,0.0005
19184,1227,0.0127,0.0005
19200,1228,0.0328,0.0005
19216,1229,0.0073,0.0005
19232,1230,0.0142,0.0005
19248,1231,0.0065,0.0005
19264,1232,0.0257,0.0005
19280,1233,0.0065,0.0005
19296,1234,0.0128,0.0005
19305,1235,0.0085,0.0005
19321,1236,0.0072,0.0005
19337,1237,0.003,0.0005
19353,1238,0.0251,0.0005
19369,1239,0.0202,0.0005
19385,1240,0.0082,0.0005
19401,1241,0.1078,0.0005
19417,1242,0.0278,0.0005
19433,1243,0.0113,0.0005
19449,1244,0.0199,0.0005
19465,1245,0.0102,0.0005
19481,1246,0.0098,0.0005
19497,1247,0.0088,0.0005
19513,1248,0.0234,0.0005
19529,1249,0.0138,0.0005
19545,1250,0.0141,0.0005
19561,1251,0.021,0.0005
19577,1252,0.0158,0.0005
19593,1253,0.0214,0.0005
19602,1254,0.0243,0.0005
19618,1255,0.0082,0.0005
19634,1256,0.0163,0.0005
19650,1257,0.0042,0.0005
19666,1258,0.0095,0.0005
19682,1259,0.0241,0.0005
19698,1260,0.0031,0.0005
19714,1261,0.0248,0.0005
19730,1262,0.0192,0.0005
19746,1263,0.0224,0.0005
19762,1264,0.0167,0.0005
19778,1265,0.06,0.0005
19794,1266,0.0414,0.0005
19810,1267,0.0083,0.0005
19826,1268,0.0183,0.0005
19842,1269,0.0177,0.0005
19858,1270,0.0322,0.0005
19874,1271,0.0087,0.0005
19890,1272,0.027,0.0005
19899,1273,0.0135,0.0005
19915,1274,0.0111,0.0005
19931,1275,0.0125,0.0005
19947,1276,0.0136,0.0005
19963,1277,0.024,0.0005
19979,1278,0.0221,0.0005
19995,1279,0.0187,0.0005
20011,1280,0.0055,0.0005
20027,1281,0.0197,0.0005
20043,1282,0.0186,0.0005
20059,1283,0.0438,0.0005
20075,1284,0.0064,0.0005
20091,1285,0.0018,0.0005
20107,1286,0.0178,0.0005
20123,1287,0.0142,0.0005
20139,1288,0.0736,0.0005
20155,1289,0.0119,0.0005
20171,1290,0.018,0.0005
20187,1291,0.027,0.0005
20196,1292,0.0072,0.0005
20212,1293,0.0144,0.0005
20228,1294,0.013,0.0005
20244,1295,0.0118,0.0005
20260,1296,0.0389,0.0005
20276,1297,0.022,0.0005
20292,1298,0.0215,0.0005
20308,1299,0.0322,0.0005
20324,1300,0.0038,0.0005
20340,1301,0.0154,0.0005
20356,1302,0.0295,0.0005
20372,1303,0.0061,0.0005
20388,1304,0.003,0.0005
20404,1305,0.0184,0.0005
20420,1306,0.0092,0.0005
20436,1307,0.0136,0.0005
20452,1308,0.0201,0.0005
20468,1309,0.0105,0.0005
20484,1310,0.0088,0.0005
20493,1311,0.1247,0.0005
20509,1312,0.0157,0.0005
20525,1313,0.0478,0.0005
20541,1314,0.0055,0.0005
20557,1315,0.0132,0.0005
20573,1316,0.0106,0.0005
20589,1317,0.019,0.0005
20605,1318,0.0123,0.0005
20621,1319,0.0117,0.0005
20637,1320,0.0115,0.0005
20653,1321,0.0075,0.0005
20669,1322,0.0209,0.0005
20685,1323,0.0172,0.0005
20701,1324,0.0061,0.0005
20717,1325,0.0138,0.0005
20733,1326,0.0146,0.0005
20749,1327,0.0458,0.0005
20765,1328,0.0124,0.0005
20781,1329,0.0281,0.0005
20790,1330,0.0547,0.0005
20806,1331,0.0071,0.00025
20822,1332,0.0104,0.00025
20838,1333,0.0064,0.00025
20854,1334,0.0389,0.00025
20870,1335,0.0085,0.00025
20886,1336,0.012,0.00025
20902,1337,0.0095,0.00025
20918,1338,0.0118,0.00025
20934,1339,0.0312,0.00025
20950,1340,0.0079,0.00025
20966,1341,0.011,0.00025
20982,1342,0.0164,0.00025
20998,1343,0.0119,0.00025
21014,1344,0.0213,0.00025
21030,1345,0.0118,0.00025
21046,1346,0.0076,0.00025
21062,1347,0.0492,0.00025
21078,1348,0.0149,0.00025
21087,1349,0.0853,0.00025
21103,1350,0.0186,0.00025
21119,1351,0.0149,0.00025
21135,1352,0.0132,0.00025
21151,1353,0.0159,0.00025
21167,1354,0.0125,0.00025
21183,1355,0.0474,0.00025
21199,1356,0.008,0.00025
21215,1357,0.0113,0.00025
21231,1358,0.0068,0.00025
21247,1359,0.0155,0.00025
21263,1360,0.0128,0.00025
21279,1361,0.0266,0.00025
21295,1362,0.0442,0.00025
21311,1363,0.0187,0.00025
21327,1364,0.0098,0.00025
21343,1365,0.0142,0.00025
21359,1366,0.0061,0.00025
21375,1367,0.0159,0.00025
21384,1368,0.0117,0.00025
21400,1369,0.0157,0.00025
21416,1370,0.0393,0.00025
21432,1371,0.0023,0.00025
21448,1372,0.0118,0.00025
21464,1373,0.0119,0.00025
21480,1374,0.0154,0.00025
21496,1375,0.0223,0.00025
21512,1376,0.0174,0.00025
21528,1377,0.046,0.00025
21544,1378,0.0062,0.00025
21560,1379,0.0121,0.00025
21576,1380,0.0181,0.00025
21592,1381,0.0204,0.00025
21608,1382,0.0177,0.00025
21624,1383,0.007,0.00025
21640,1384,0.0196,0.00025
21656,1385,0.0159,0.00025
21672,1386,0.0034,0.00025
21681,1387,0.0222,0.00025
21697,1388,0.0152,0.00025
21713,1389,0.0033,0.00025
21729,1390,0.0228,0.00025
21745,1391,0.0139,0.00025
21761,1392,0.0092,0.00025
21777,1393,0.0261,0.00025
21793,1394,0.0106,0.00025
21809,1395,0.0034,0.00025
21825,1396,0.0172,0.00025
21841,1397,0.0138,0.00025
21857,1398,0.0464,0.00025
21873,1399,0.0176,0.00025
21889,1400,0.0079,0.00025
21905,1401,0.0242,0.00025
21921,1402,0.0085,0.00025
21937,1403,0.0024,0.00025
21953,1404,0.0049,0.00025
21969,1405,0.0571,0.00025
21978,1406,0.0062,0.00025
21994,1407,0.0101,0.00025
22010,1408,0.0175,0.00025
22026,1409,0.0122,0.00025
22042,1410,0.0429,0.00025
22058,1411,0.02,0.00025
22074,1412,0.0058,0.00025
22090,1413,0.0302,0.00025
22106,1414,0.0084,0.00025
22122,1415,0.0046,0.00025
22138,1416,0.016,0.00025
22154,1417,0.0196,0.00025
22170,1418,0.0055,0.00025
22186,1419,0.0374,0.00025
22202,1420,0.0113,0.00025
22218,1421,0.0124,0.00025
22234,1422,0.0162,0.00025
22250,1423,0.0227,0.00025
22266,1424,0.0036,0.00025
22275,1425,0.0164,0.00025
22291,1426,0.0411,0.00025
22307,1427,0.0058,0.00025
22323,1428,0.0192,0.00025
22339,1429,0.0107,0.00025
22355,1430,0.0124,0.00025
22371,1431,0.0095,0.00025
22387,1432,0.0111,0.00025
22403,1433,0.0149,0.00025
22419,1434,0.0037,0.00025
22435,1435,0.0349,0.00025
22451,1436,0.0155,0.00025
22467,1437,0.0135,0.00025
22483,1438,0.0124,0.00025
22499,1439,0.0228,0.00025
22515,1440,0.0284,0.00025
22531,1441,0.0159,0.00025
22547,1442,0.0184,0.00025
22563,1443,0.0099,0.00025
22572,1444,0.0031,0.00025
22588,1445,0.0136,0.00025
22604,1446,0.0398,0.00025
22620,1447,0.0066,0.00025
22636,1448,0.007,0.00025
22652,1449,0.0152,0.00025
22668,1450,0.0166,0.00025
22684,1451,0.0174,0.00025
22700,1452,0.0045,0.00025
22716,1453,0.0186,0.00025
22732,1454,0.0076,0.00025
22748,1455,0.009,0.00025
22764,1456,0.0199,0.00025
22780,1457,0.0517,0.00025
22796,1458,0.016,0.00025
22812,1459,0.0161,0.00025
22828,1460,0.0109,0.00025
22844,1461,0.0079,0.00025
22860,1462,0.0126,0.00025
22869,1463,0.0124,0.00025
22885,1464,0.0139,0.00025
22901,1465,0.0061,0.00025
22917,1466,0.027,0.00025
22933,1467,0.0093,0.00025
22949,1468,0.017,0.00025
22965,1469,0.0178,0.00025
22981,1470,0.0147,0.00025
22997,1471,0.0065,0.00025
23013,1472,0.0109,0.00025
23029,1473,0.0123,0.00025
23045,1474,0.0533,0.00025
23061,1475,0.0363,0.00025
23077,1476,0.01,0.00025
23093,1477,0.0113,0.00025
23109,1478,0.007,0.00025
23125,1479,0.0061,0.00025
23141,1480,0.0199,0.00025
23157,1481,0.0045,0.00025
23166,1482,0.0075,0.00025
23182,1483,0.0353,0.00025
23198,1484,0.0091,0.00025
23214,1485,0.0069,0.00025
23230,1486,0.0154,0.00025
23246,1487,0.0155,0.00025
23262,1488,0.0181,0.00025
23278,1489,0.0122,0.00025
23294,1490,0.0314,0.00025
23310,1491,0.0097,0.00025
23326,1492,0.0395,0.00025
23342,1493,0.0062,0.00025
23358,1494,0.0174,0.00025
23374,1495,0.0089,0.00025
23390,1496,0.0163,0.00025
23406,1497,0.0129,0.00025
23422,1498,0.0068,0.00025
23438,1499,0.0051,0.00025
23454,1500,0.0166,0.00025
23463,1501,0.0049,0.00025
23479,1502,0.0096,0.00025
23495,1503,0.0444,0.00025
23511,1504,0.0101,0.00025
23527,1505,0.0128,0.00025
23543,1506,0.0515,0.00025
23559,1507,0.0132,0.00025
23575,1508,0.0066,0.00025
23591,1509,0.0147,0.00025
23607,1510,0.0053,0.00025
23623,1511,0.011,0.00025
23639,1512,0.0124,0.00025
23655,1513,0.0235,0.00025
23671,1514,0.0132,0.00025
23687,1515,0.0088,0.00025
23703,1516,0.0078,0.00025
23719,1517,0.0052,0.00025
23735,1518,0.007,0.00025
23751,1519,0.0187,0.00025
23760,1520,0.0102,0.00025
23776,1521,0.0201,0.00025
23792,1522,0.0076,0.00025
23808,1523,0.0246,0.00025
23824,1524,0.0142,0.00025
23840,1525,0.0182,0.00025
23856,1526,0.0146,0.00025
23872,1527,0.007,0.00025
23888,1528,0.0076,0.00025
23904,1529,0.0028,0.00025
23920,1530,0.0324,0.00025
23936,1531,0.0113,0.00025
23952,1532,0.0121,0.00025
23968,1533,0.0112,0.00025
23984,1534,0.0491,0.00025
24000,1535,0.0129,0.00025
24016,1536,0.016,0.00025
24032,1537,0.0082,0.00025
24048,1538,0.0094,0.00025
24057,1539,0.0013,0.00025
24073,1540,0.0187,0.00025
24089,1541,0.0129,0.00025
24105,1542,0.0064,0.00025
24121,1543,0.0117,0.00025
24137,1544,0.0065,0.00025
24153,1545,0.017,0.00025
24169,1546,0.012,0.00025
24185,1547,0.0052,0.00025
24201,1548,0.0025,0.00025
24217,1549,0.0053,0.00025
24233,1550,0.0142,0.00025
24249,1551,0.0301,0.00025
24265,1552,0.0135,0.00025
24281,1553,0.0092,0.00025
24297,1554,0.0758,0.00025
24313,1555,0.0114,0.00025
24329,1556,0.0114,0.00025
24345,1557,0.0042,0.00025
24354,1558,0.0091,0.00025
24370,1559,0.0021,0.00025
24386,1560,0.0141,0.00025
24402,1561,0.0024,0.00025
24418,1562,0.0106,0.00025
24434,1563,0.0415,0.00025
24450,1564,0.0059,0.00025
24466,1565,0.0116,0.00025
24482,1566,0.0262,0.00025
24498,1567,0.0294,0.00025
24514,1568,0.0061,0.00025
24530,1569,0.015,0.00025
24546,1570,0.0098,0.00025
24562,1571,0.0094,0.00025
24578,1572,0.0132,0.00025
24594,1573,0.0355,0.00025
24610,1574,0.0125,0.00025
24626,1575,0.0098,0.00025
24642,1576,0.0147,0.00025
24651,1577,0.0055,0.00025
24667,1578,0.0102,0.00025
24683,1579,0.0045,0.00025
24699,1580,0.0128,0.00025
24715,1581,0.0157,0.00025
24731,1582,0.0111,0.00025
24747,1583,0.0362,0.00025
24763,1584,0.0132,0.00025
24779,1585,0.0204,0.00025
24795,1586,0.0075,0.00025
24811,1587,0.012,0.00025
24827,1588,0.042,0.00025
24843,1589,0.0116,0.00025
24859,1590,0.0147,0.00025
24875,1591,0.0124,0.00025
24891,1592,0.0119,0.00025
24907,1593,0.0073,0.00025
24923,1594,0.0073,0.00025
24939,1595,0.0095,0.00025
24948,1596,0.0088,0.00025
24964,1597,0.0064,0.00025
24980,1598,0.0121,0.00025
24996,1599,0.0124,0.00025
25012,1600,0.0097,0.00025
25028,1601,0.004,0.00025
25044,1602,0.0176,0.00025
25060,1603,0.0299,0.00025
25076,1604,0.0078,0.00025
25092,1605,0.0048,0.00025
25108,1606,0.0064,0.00025
25124,1607,0.0359,0.00025
25140,1608,0.0139,0.00025
25156,1609,0.0083,0.00025
25172,1610,0.0096,0.00025
25188,1611,0.0158,0.00025
25204,1612,0.0139,0.00025
25220,1613,0.0118,0.00025
25236,1614,0.042,0.00025
25245,1615,0.0048,0.00025
25261,1616,0.0058,0.00025
25277,1617,0.0053,0.00025
25293,1618,0.0086,0.00025
25309,1619,0.0243,0.00025
25325,1620,0.0541,0.00025
25341,1621,0.0128,0.00025
25357,1622,0.0075,0.00025
25373,1623,0.0047,0.00025
25389,1624,0.0266,0.00025
25405,1625,0.0076,0.00025
25421,1626,0.008,0.00025
25437,1627,0.015,0.00025
25453,1628,0.0098,0.00025
25469,1629,0.0036,0.00025
25485,1630,0.0327,0.00025
25501,1631,0.0047,0.00025
25517,1632,0.0131,0.00025
25533,1633,0.004,0.00025
25542,1634,0.0154,0.00025
25558,1635,0.0072,0.00025
25574,1636,0.009,0.00025
25590,1637,0.0165,0.00025
25606,1638,0.0106,0.00025
25622,1639,0.0119,0.00025
25638,1640,0.0053,0.00025
25654,1641,0.014,0.00025
25670,1642,0.0025,0.00025
25686,1643,0.0145,0.00025
25702,1644,0.0194,0.00025
25718,1645,0.0191,0.00025
25734,1646,0.0073,0.00025
25750,1647,0.0092,0.00025
25766,1648,0.008,0.00025
25782,1649,0.0074,0.00025
25798,1650,0.0373,0.00025
25814,1651,0.0416,0.00025
25830,1652,0.0093,0.00025
25839,1653,0.0099,0.00025
25855,1654,0.0061,0.00025
25871,1655,0.0334,0.00025
25887,1656,0.0063,0.00025
25903,1657,0.0077,0.00025
25919,1658,0.0068,0.00025
25935,1659,0.0117,0.00025
25951,1660,0.0059,0.00025
25967,1661,0.0162,0.00025
25983,1662,0.0079,0.00025
25999,1663,0.023,0.00025
26015,1664,0.0115,0.00025
26031,1665,0.0085,0.00025
26047,1666,0.0114,0.00025
26063,1667,0.008,0.00025
26079,1668,0.0335,0.00025
26095,1669,0.0288,0.00025
26111,1670,0.0094,0.00025
26127,1671,0.0108,0.00025
26136,1672,0.016,0.00025
26152,1673,0.0151,0.00025
26168,1674,0.0166,0.00025
26184,1675,0.0081,0.00025
26200,1676,0.0358,0.00025
26216,1677,0.0099,0.00025
26232,1678,0.0075,0.00025
26248,1679,0.0048,0.00025
26264,1680,0.007,0.00025
26280,1681,0.0203,0.00025
26296,1682,0.0094,0.00025
26312,1683,0.0074,0.00025
26328,1684,0.0163,0.00025
26344,1685,0.0076,0.00025
26360,1686,0.0066,0.00025
26376,1687,0.0083,0.00025
26392,1688,0.0104,0.00025
26408,1689,0.032,0.00025
26424,1690,0.01,0.00025
26433,1691,0.0253,0.00025
26449,1692,0.0213,0.00025
26465,1693,0.005,0.00025
26481,1694,0.0042,0.00025
26497,1695,0.0061,0.00025
26513,1696,0.0122,0.00025
26529,1697,0.041,0.00025
26545,1698,0.0163,0.00025
26561,1699,0.0018,0.00025
26577,1700,0.0053,0.00025
26593,1701,0.0045,0.00025
26609,1702,0.0481,0.00025
26625,1703,0.0119,0.00025
26641,1704,0.0169,0.00025
26657,1705,0.0048,0.00025
26673,1706,0.0113,0.00025
26689,1707,0.0182,0.00025
26705,1708,0.0079,0.00025
26721,1709,0.0069,0.00025
26730,1710,0.0077,0.00025
26746,1711,0.0084,0.00025
26762,1712,0.0055,0.00025
26778,1713,0.051,0.00025
26794,1714,0.0097,0.00025
26810,1715,0.0098,0.00025
26826,1716,0.0103,0.00025
26842,1717,0.0074,0.00025
26858,1718,0.0026,0.00025
26874,1719,0.0145,0.00025
26890,1720,0.0413,0.00025
26906,1721,0.0142,0.00025
26922,1722,0.0067,0.00025
26938,1723,0.0072,0.00025
26954,1724,0.0045,0.00025
26970,1725,0.0106,0.00025
26986,1726,0.0024,0.00025
27002,1727,0.018,0.00025
27018,1728,0.0145,0.00025
27027,1729,0.0093,0.00025
27043,1730,0.0052,0.00025
27059,1731,0.0123,0.00025
27075,1732,0.0045,0.00025
27091,1733,0.0065,0.00025
27107,1734,0.0156,0.00025
27123,1735,0.0375,0.00025
27139,1736,0.008,0.00025
27155,1737,0.0074,0.00025
27171,1738,0.006,0.00025
27187,1739,0.0229,0.00025
27203,1740,0.012,0.00025
27219,1741,0.0224,0.00025
27235,1742,0.0092,0.00025
27251,1743,0.0078,0.00025
27267,1744,0.0093,0.00025
27283,1745,0.0046,0.00025
27299,1746,0.0054,0.00025
27315,1747,0.0351,0.00025
27324,1748,0.0054,0.00025
27340,1749,0.0092,0.00025
27356,1750,0.003,0.00025
27372,1751,0.0092,0.00025
27388,1752,0.0136,0.00025
27404,1753,0.0068,0.00025
27420,1754,0.0039,0.00025
27436,1755,0.0332,0.00025
27452,1756,0.003,0.00025
27468,1757,0.0084,0.00025
27484,1758,0.0023,0.00025
27500,1759,0.0078,0.00025
27516,1760,0.0101,0.00025
27532,1761,0.0439,0.00025
27548,1762,0.0037,0.00025
27564,1763,0.0171,0.00025
27580,1764,0.0221,0.00025
27596,1765,0.0224,0.00025
27612,1766,0.0105,0.00025
27621,1767,0.0058,0.00025
27637,1768,0.0034,0.00025
27653,1769,0.0132,0.00025
27669,1770,0.0078,0.00025
27685,1771,0.0037,0.00025
27701,1772,0.0282,0.00025
27717,1773,0.0072,0.00025
27733,1774,0.0114,0.00025
27749,1775,0.0029,0.00025
27765,1776,0.0142,0.00025
27781,1777,0.008,0.00025
27797,1778,0.0227,0.00025
27813,1779,0.0124,0.00025
27829,1780,0.0048,0.00025
27845,1781,0.0106,0.00025
27861,1782,0.0416,0.00025
27877,1783,0.0067,0.00025
27893,1784,0.0112,0.00025
27909,1785,0.004,0.00025
27918,1786,0.0249,0.00025
27934,1787,0.0067,0.00025
27950,1788,0.0046,0.00025
27966,1789,0.0079,0.00025
27982,1790,0.0268,0.00025
27998,1791,0.0057,0.00025
28014,1792,0.01,0.00025
28030,1793,0.0107,0.00025
28046,1794,0.0106,0.00025
28062,1795,0.0044,0.00025
28078,1796,0.0092,0.00025
28094,1797,0.0082,0.00025
28110,1798,0.0152,0.00025
28126,1799,0.0357,0.00025
28142,1800,0.0044,0.00025
28158,1801,0.0061,0.00025
28174,1802,0.0346,0.00025
28190,1803,0.0042,0.00025
28206,1804,0.0106,0.00025
28215,1805,0.0213,0.00025
28231,1806,0.0044,0.000125
28247,1807,0.0084,0.000125
28263,1808,0.0115,0.000125
28279,1809,0.0101,0.000125
28295,1810,0.0068,0.000125
28311,1811,0.0064,0.000125
28327,1812,0.0132,0.000125
28343,1813,0.0098,0.000125
28359,1814,0.0073,0.000125
28375,1815,0.0066,0.000125
28391,1816,0.0068,0.000125
28407,1817,0.0095,0.000125
28423,1818,0.0395,0.000125
28439,1819,0.0065,0.000125
28455,1820,0.0066,0.000125
28471,1821,0.0073,0.000125
28487,1822,0.0418,0.000125
28503,1823,0.0099,0.000125
28512,1824,0.0121,0.000125
28528,1825,0.0101,0.000125
28544,1826,0.0125,0.000125
28560,1827,0.0206,0.000125
28576,1828,0.009,0.000125
28592,1829,0.0047,0.000125
28608,1830,0.0079,0.000125
28624,1831,0.0087,0.000125
28640,1832,0.0119,0.000125
28656,1833,0.0166,0.000125
28672,1834,0.01,0.000125
28688,1835,0.0373,0.000125
28704,1836,0.0055,0.000125
28720,1837,0.0055,0.000125
28736,1838,0.0023,0.000125
28752,1839,0.01,0.000125
28768,1840,0.0345,0.000125
28784,1841,0.0033,0.000125
28800,1842,0.0047,0.000125
28809,1843,0.0051,0.000125
28825,1844,0.013,0.000125
28841,1845,0.0136,0.000125
28857,1846,0.0066,0.000125
28873,1847,0.0113,0.000125
28889,1848,0.0363,0.000125
28905,1849,0.0129,0.000125
28921,1850,0.0332,0.000125
28937,1851,0.0089,0.000125
28953,1852,0.0104,0.000125
28969,1853,0.0018,0.000125
28985,1854,0.0071,0.000125
29001,1855,0.0092,0.000125
29017,1856,0.0093,0.000125
29033,1857,0.0161,0.000125
29049,1858,0.0158,0.000125
29065,1859,0.0024,0.000125
29081,1860,0.0038,0.000125
29097,1861,0.0038,0.000125
29106,1862,0.0015,0.000125
29122,1863,0.0111,0.000125
29138,1864,0.0108,0.000125
29154,1865,0.0047,0.000125
29170,1866,0.0101,0.000125
29186,1867,0.01,0.000125
29202,1868,0.0132,0.000125
29218,1869,0.0108,0.000125
29234,1870,0.0099,0.000125
29250,1871,0.0114,0.000125
29266,1872,0.0042,0.000125
29282,1873,0.0135,0.000125
29298,1874,0.0267,0.000125
29314,1875,0.0137,0.000125
29330,1876,0.0088,0.000125
29346,1877,0.0327,0.000125
29362,1878,0.0044,0.000125
29378,1879,0.0076,0.000125
29394,1880,0.0078,0.000125
29403,1881,0.0054,0.000125
29419,1882,0.0085,0.000125
29435,1883,0.0066,0.000125
29451,1884,0.0021,0.000125
29467,1885,0.0062,0.000125
29483,1886,0.008,0.000125
29499,1887,0.0062,0.000125
29515,1888,0.0092,0.000125
29531,1889,0.0295,0.000125
29547,1890,0.0309,0.000125
29563,1891,0.0093,0.000125
